ID,Business Name,Trade Name,Sidewalk Cafe Type,License Number,Full Address,Address Building,Address Street Name,City,State,ZIP Code,Borough,Address Location,Phone Number,Lic Area Sq Ft
736,HERSHA HOSPITALITY MANAGEMENT LP,NU HOTEL,Unenclosed Sidewalk Cafe,1390391,"85 SMITH ST, BROOKLYN, NY 11201",85,SMITH ST,BROOKLYN,NY,11201,Brooklyn,,(718) 468-3473,416
420,HI-LIFE SECOND AVE. LLC,HI-LIFE RESTAURANT & LOUNGE,Enclosed Sidewalk Cafe,1270176,"1503 2ND AVE, NEW YORK, NY 10075",1503,2ND AVE,NEW YORK,NY,10075,Manhattan,,(917) 562-9424,481
655,"HILL COUNTRY CHICKEN NY, LLC",HILL COUNTRY CHICKEN,Unenclosed Sidewalk Cafe,1357169,"1123 BROADWAY, NEW YORK, NY 10010",1123,BROADWAY,NEW YORK,NY,10010,Manhattan,,(212) 367-3784,293
382,"HILL COUNTRY NY, LLC",,Unenclosed Sidewalk Cafe,1247606,"30 WEST   26 STREET, NEW YORK, NY 10010",30,WEST   26 STREET,NEW YORK,NY,10010,Manhattan,,(212) 255-4544,180
199,HILLVIEW SPECIALITY FOOD INC,107 WEST RESTAURANT,Enclosed Sidewalk Cafe,1147364,"2787 BROADWAY, NEW YORK, NY 10025",2787,BROADWAY,NEW YORK,NY,10025,Manhattan,,(212) 864-1555,369
584,HL KOELN CORP,DER SCHWARZE KOELNER,Unenclosed Sidewalk Cafe,1345353,"710 FULTON STREET, BROOKLYN, NY 11217",710,FULTON STREET,BROOKLYN,NY,11217,Brooklyn,,(347) 841-4495,333
269,"HORSESHOES, NY INC.",DALTON'S BAR & GRILL,Unenclosed Sidewalk Cafe,1190049,"611 9 AVENUE, NEW YORK, NY 10036",611,9 AVENUE,NEW YORK,NY,10036,Manhattan,,(212) 245-5511,91
658,HPA RESTAURANT LLC,BEN & JACK'S STEAKHOUSE,Unenclosed Sidewalk Cafe,1357424,"255 5TH AVE, NEW YORK, NY 10016",255,5TH AVE,NEW YORK,NY,10016,Manhattan,,(212) 532-7600,286
309,"HUDSON FALAFEL, INC.",HUDSON FALAFEL RESTAURANT,Unenclosed Sidewalk Cafe,1219470,"516 HUDSON ST, NEW YORK, NY 10014",516,HUDSON ST,NEW YORK,NY,10014,Manhattan,,(212) 242-3939,139
794,HUMMUS KITCHEN AMSTERDAM AVENUE INC.,HUMMUS KITCHEN,Unenclosed Sidewalk Cafe,1420049,"416 AMSTERDAM AVE, NEW YORK, NY 10024",416,AMSTERDAM AVE,NEW YORK,NY,10024,Manhattan,,(917) 731-9367,188
697,HUMMUS KITCHEN MURRAY HILL INC,HUMMUS KITCHEN,Unenclosed Sidewalk Cafe,1382017,"444 3RD AVE, NEW YORK, NY 10016",444,3RD AVE,NEW YORK,NY,10016,Manhattan,,(917) 731-9367,76
597,HURRICANE STRAUSS INC,WESTVILLE,Unenclosed Sidewalk Cafe,1346238,"246 W 18TH ST, NEW YORK, NY 10011",246,W 18TH ST,NEW YORK,NY,10011,Manhattan,,(212) 741-7971,92
48,HUSSIEN ENVIRONMENT INC.,CLEOPATRAS NEEDLE.,Enclosed Sidewalk Cafe,0916146,"2483 BROADWAY, NEW YORK, NY 10025",2483,BROADWAY,NEW YORK,NY,10025,Manhattan,,(212) 769-6969,228
442,IANO CORP,ACQUA,Unenclosed Sidewalk Cafe,1277777,"718 AMSTERDAM AVENUE, NEW YORK, NY 10025",718,AMSTERDAM AVENUE,NEW YORK,NY,10025,Manhattan,,(212) 349-4433,324
766,IDG SEAPORT CORP,ACQUA RESTAURANT,Unenclosed Sidewalk Cafe,1416725,"21-23 PECK SLIP, NEW YORK, NY 10038",21-23,PECK SLIP,NEW YORK,NY,10038,Manhattan,,(212) 349-4433,116
238,IGUANA NEW YORK LTD.,IGUANA,Unenclosed Sidewalk Cafe,1170078,"240 W 54TH ST, NEW YORK, NY 10019",240,W 54TH ST,NEW YORK,NY,10019,Manhattan,,(212) 765-5454,294
825,"IL BARETTO, LLC",,Unenclosed Sidewalk Cafe,1422759,"750 11TH AVE, NEW YORK, NY 10019",750,11TH AVE,NEW YORK,NY,10019,Manhattan,,(212) 757-2270,172
822,IL BUCO VINERIA LLC,IL BUCO ALIMENTARI & VINERIA,Unenclosed Sidewalk Cafe,1422675,"53 GREAT JONES ST, NEW YORK, NY 10012",53,GREAT JONES ST,NEW YORK,NY,10012,Manhattan,,(212) 837-2622,105
292,ILION INC.,V.I.P.'S CAFE,Enclosed Sidewalk Cafe,1210814,"131 EAST GUNHILL ROAD, BRONX, NY 10467",131,EAST GUNHILL ROAD,BRONX,NY,10467,Bronx,,(718) 655-8500,169
445,IL MELOGRANO LLC,,Unenclosed Sidewalk Cafe,1277785,"501 W 51ST ST, NEW YORK, NY 10019",501,W 51ST ST,NEW YORK,NY,10019,Manhattan,,(212) 757-9290,120
519,IL PORTO LLC,IL PORTO,Unenclosed Sidewalk Cafe,1310867,"37 WASHINGTON AVE, BROOKLYN, NY 11205",37,WASHINGTON AVE,BROOKLYN,NY,11205,Brooklyn,,(718) 624-0954,207
964,IM FOOD LLC,ZIZI LEMONA,Unenclosed Sidewalk Cafe,1460536,"129 HAVEMEYER ST, BROOKLYN, NY 11211",129,HAVEMEYER ST,BROOKLYN,NY,11211,Brooklyn,,(646) 267-6001,71
324,"IRIDIUM RESTAURANT, CORP.",,Unenclosed Sidewalk Cafe,1221130,"20 SPRING STREET, NEW YORK, NY 10012",20,SPRING STREET,NEW YORK,NY,10012,Manhattan,,(917) 324-9637,47
846,ISLAND REST I CORP,ISLAND BURGERS & SHAKES,Unenclosed Sidewalk Cafe,1426156,"766 9TH AVE, NEW YORK, NY 10019",766,9TH AVE,NEW YORK,NY,10019,Manhattan,,(212) 307-7934,60
294,"ITM GARDEN,INC.",,Unenclosed Sidewalk Cafe,1214291,"10 LITTLE WEST 12 ST, NEW YORK, NY 10014",10,LITTLE WEST 12 ST,NEW YORK,NY,10014,Manhattan,,(212) 226-1844,280
741,IXHEL CORPORATION,CAFE FRIDA,Enclosed Sidewalk Cafe,1392090,"368 COLUMBUS AVE, NEW YORK, NY 10024",368,COLUMBUS AVE,NEW YORK,NY,10024,Manhattan,,(914) 235-7050,285
131,JADA RESTAURANT INC.,PETITE ABEILLE,Unenclosed Sidewalk Cafe,1029004,"134 W BROADWAY, NEW YORK, NY 10013",134,W BROADWAY,NEW YORK,NY,10013,Manhattan,,(212) 727-1505,214
411,JAMES-ZAC CORP.,BRUNO THE KING OF RAVIOLI,Unenclosed Sidewalk Cafe,1258099,"282-284 1ST AVE, NEW YORK, NY 10009",282-284,1ST AVE,NEW YORK,NY,10009,Manhattan,,(201) 646-0505,205
644,JAN CO CENTRAL INC,BURGER KING,Enclosed Sidewalk Cafe,1354338,"3451 BROADWAY, NY, NY 10031",3451,BROADWAY,NY,NY,10031,Manhattan,,(401) 946-4000,290
36,"JAPONICA-U.S.A.,INC.",JAPONICA,Enclosed Sidewalk Cafe,0885853,"100 UNIVERSITY PLACE, NEW YORK, NY 10003",100,UNIVERSITY PLACE,NEW YORK,NY,10003,Manhattan,,(212) 243-7752,226
880,JASPER HOSPITALITY LLC,EAST END BAR & GIRLL,Unenclosed Sidewalk Cafe,1433632,"1664 1ST AVE, NEW YORK, NY 10028",1664,1ST AVE,NEW YORK,NY,10028,Manhattan,,(212) 348-3783,105
893,JBB BAR & GRILL INC,THE PITCH & FORK,Unenclosed Sidewalk Cafe,1438163,"1606 1ST AVE, NEW YORK, NY 10028",1606,1ST AVE,NEW YORK,NY,10028,Manhattan,,(646) 234-7752,120
216,"JEC II,LLC",BAGATELLE,Unenclosed Sidewalk Cafe,1161856,"1 LITTLE W 12 ST, NEW YORK, NY 10014",1,LITTLE W 12 ST,NEW YORK,NY,10014,Manhattan,,(212) 255-9717,655
558,JEMANYA CORP,MISS FAVELA,Unenclosed Sidewalk Cafe,1331625,"57 SOUTH 5TH ST, BROOKLYN, NY 11249",57,SOUTH 5TH ST,BROOKLYN,NY,11249,Brooklyn,,(718) 230-4040,168
713,JESSICA CHELSEA CORP,TELLO'S,Unenclosed Sidewalk Cafe,1384661,"198 8TH AVE, NEW YORK, NY 10011",198,8TH AVE,NEW YORK,NY,10011,Manhattan,,(212) 691-8696,332
450,"JL MEGRE CO., INC.",,Unenclosed Sidewalk Cafe,1278108,"120 MONTAGUE ST, BROOKLYN, NY 11201",120,MONTAGUE ST,BROOKLYN,NY,11201,Brooklyn,,(718) 797-3700,172
348,J.M.M.T. CAFE INC,,Unenclosed Sidewalk Cafe,1225897,"360 3RD AVE, NEW YORK, NY 10016",360,3RD AVE,NEW YORK,NY,10016,Manhattan,,(212) 696-2122,103
26,"J.N.P.K.,INC",ARMONDO'S,Enclosed Sidewalk Cafe,0832521,"74-27 37TH AVE, JACKSON HEIGHTS, NY 11372",74-27,37TH AVE,JACKSON HEIGHTS,NY,11372,Queens,,(718) 898-0113,307
313,JOHN-PHIL TAVERN CORP,PARNELLS,Unenclosed Sidewalk Cafe,1219526,"350 E 53RD ST, NEW YORK, NY 10022",350,E 53RD ST,NEW YORK,NY,10022,Manhattan,,(212) 753-1761,322
671,JPD RESTAURANT LLC,PIG N' WHISTLE,Unenclosed Sidewalk Cafe,1368233,"202 WEST   36 STREET, NEW YORK, NY 10018",202,WEST   36 STREET,NEW YORK,NY,10018,Manhattan,,(212) 239-4820,47
109,J.P.G. LLC,PHILIP MARIE,Unenclosed Sidewalk Cafe,1003313,"569 HUDSON STREET, NEW YORK, NY 10014",569,HUDSON STREET,NEW YORK,NY,10014,Manhattan,,(212) 242-6200,169
475,JPS VENTURES INC.,ST. JAMES GATE,Enclosed Sidewalk Cafe,1283643,"441 AMSTERDAM AVE, NEW YORK, NY 10024",441,AMSTERDAM AVE,NEW YORK,NY,10024,Manhattan,,(212) -,224
516,JTN RIVIERA CORP,BISTRO 61,Unenclosed Sidewalk Cafe,1310081,"1113 1ST AVE, NEW YORK, NY 10065",1113,1ST AVE,NEW YORK,NY,10065,Manhattan,,(212) 223-6220,169
889,JUICERIE LLC,JUICERIE,Unenclosed Sidewalk Cafe,1437537,"19 KENMARE ST, NEW YORK, NY 10012",19,KENMARE ST,NEW YORK,NY,10012,Manhattan,,(917) 400-3050,378
939,JUNOON NYC LLC,JUNOON RESTAURANT,Unenclosed Sidewalk Cafe,1455979,"27 W 24TH ST, NEW YORK, NY 10010",27,W 24TH ST,NEW YORK,NY,10010,Manhattan,,(917) 622-7020,376
527,KANG YUE USA CORP.,MOCA ASIAN BISTRO,Unenclosed Sidewalk Cafe,1312716,"107-18 70TH RD, FOREST HILLS, NY 11375",107-18,70TH RD,FOREST HILLS,NY,11375,Queens,,(718) 263-3333,184
634,KARABINIS DINER CORP,OASIS DINER,Enclosed Sidewalk Cafe,1352645,"2132 FLATBUSH AVE, BROOKLYN, NY 11234",2132,FLATBUSH AVE,BROOKLYN,NY,11234,Brooklyn,,(718) 258-0043,473
106,KARAVAS FOOD LTD,KARAVAS PLACE TAVERN,Enclosed Sidewalk Cafe,1001562,"162 W 4TH ST, NY, NY 10014",162,W 4TH ST,NY,NY,10014,Manhattan,,(212) 243-8007,236
453,KATOUNA INC,PERFECTO PIZZERIA,Unenclosed Sidewalk Cafe,1278350,"2479 BROADWAY, NEW YORK, NY 10025",2479,BROADWAY,NEW YORK,NY,10025,Manhattan,,(212) 721-6130,400
816,KAZO INC,PIERRE LOTI,Unenclosed Sidewalk Cafe,1422033,"300 1/2 E 52ND ST, NEW YORK, NY 10022",300 1/2,E 52ND ST,NEW YORK,NY,10022,Manhattan,,(212) 755-5684,230
262,KEDROS LTD,,Enclosed Sidewalk Cafe,1188845,"1505 3RD AVE, NEW YORK, NY 10028",1505,3RD AVE,NEW YORK,NY,10028,Manhattan,,(212) 249-6505,233
46,KHYBER PASS CORP,BAMIYAN RESTAURANT,Enclosed Sidewalk Cafe,0907217,"358 THIRD AVENUE, NEW YORK, NY 10016",358,THIRD AVENUE,NEW YORK,NY,10016,Manhattan,,(212) 481-3232,381
812,KIKU ASIAN BISTRO CORP.,,Unenclosed Sidewalk Cafe,1421584,"2 LINCOLN PL, BROOKLYN, NY 11217",2,LINCOLN PL,BROOKLYN,NY,11217,Brooklyn,,(718) 638-3366,305
219,KING LUKE INC,MARLOW AND SONS,Unenclosed Sidewalk Cafe,1163028,"81 BROADWAY, BROOKLYN, NY 11249",81,BROADWAY,BROOKLYN,NY,11249,Brooklyn,,(718) 486-3077,199
283,KIWI'S HISTORICAL BUILDING LTD,HALLO BERLIN,Unenclosed Sidewalk Cafe,1198845,"626 10TH AVE, NEW YORK, NY 10036",626,10TH AVE,NEW YORK,NY,10036,Manhattan,,(212) 977-1944,179
241,K.K.& D. OF 79TH ST. REST. CORP.,,Unenclosed Sidewalk Cafe,1171759,"1022 MADISON AVENUE, NEW YORK, NY 10075",1022,MADISON AVENUE,NEW YORK,NY,10075,Manhattan,,(212) 535-4115,163
536,KON CAFE' CORP.,ROMA CAFE,Unenclosed Sidewalk Cafe,1315645,"2001 STILLWELL AVE, BROOKLYN, NY 11223",2001,STILLWELL AVE,BROOKLYN,NY,11223,Brooklyn,,(718) 676-4816,374
164,"KRILIC ENTERPRISES, INC.",BRICK CAFE,Unenclosed Sidewalk Cafe,1103683,"3095 33RD ST, ASTORIA, NY 11102",3095,33RD ST,ASTORIA,NY,11102,Queens,,(718) 267-2735,394
800,KRINIS RESTAURANT CORP,LYRIC RESTAURANT,Unenclosed Sidewalk Cafe,1420823,"283 3RD AVE, NEW YORK, NY 10010",283,3RD AVE,NEW YORK,NY,10010,Manhattan,,(212) 213-2222,331
866,KY & YL INC,SPICE,Unenclosed Sidewalk Cafe,1430586,"104 2ND AVE, NEW YORK, NY 10003",104,2ND AVE,NEW YORK,NY,10003,Manhattan,,(212) 533-8900,205
775,LA BOCA WINE BAR LLC,THE BODEGA,Unenclosed Sidewalk Cafe,1418171,"24 SAINT NICHOLAS AVE, BROOKLYN, NY 11237",24,SAINT NICHOLAS AVE,BROOKLYN,NY,11237,Brooklyn,,(646) 924-8488,270
349,LADL LLC.,JACK'S,Unenclosed Sidewalk Cafe,1226076,"80 UNIVERSITY PLACE, NEW YORK, NY 10003",80,UNIVERSITY PLACE,NEW YORK,NY,10003,Manhattan,,(212) 627-3706,288
951,"LAFAYETTE STREET PARTNERS II, LLC",LAFAYETTE,Unenclosed Sidewalk Cafe,1458496,"380 LAFAYETTE ST, NEW YORK, NY 10003",380,LAFAYETTE ST,NEW YORK,NY,10003,Manhattan,,(212) 533-3000,962
30,LAMARCA INC,LAMARCA CHEESE SHOP,Enclosed Sidewalk Cafe,0852766,"161 E 22ND ST, NEW YORK, NY 10010",161,E 22ND ST,NEW YORK,NY,10010,Manhattan,,(212) 673-7920,142
425,LA MELA RISTORANTE ITALIANO INC,LA MELA RISTORANTE,Unenclosed Sidewalk Cafe,1274929,"167-171 MULBERRY ST, NEW YORK, NY 10013",167-171,MULBERRY ST,NEW YORK,NY,10013,Manhattan,,(212) 431-9493,133
551,LA MERIDIANA 2 LTD.,NUMERO 28,Unenclosed Sidewalk Cafe,1323159,"176 2ND AVE, NEW YORK, NY 10003",176,2ND AVE,NEW YORK,NY,10003,Manhattan,,(917) 865-9278,173
180,"LA MERIDIANA, LTD",NUMERO 28,Unenclosed Sidewalk Cafe,1133014,"26-28 CARMINE STREET, NEW YORK, NY 10014",26-28,CARMINE STREET,NEW YORK,NY,10014,Manhattan,,(212) 242-1196,185
884,LANA RESTAURANT LLC,,Unenclosed Sidewalk Cafe,1434425,"686 9TH AVE, NEW YORK, NY 10036",686,9TH AVE,NEW YORK,NY,10036,Manhattan,,(212) 245-6060,179
285,LA PALA LLC,,Unenclosed Sidewalk Cafe,1200156,"198 ALLEN STREET, NEW YORK, NY 10002",198,ALLEN STREET,NEW YORK,NY,10002,Manhattan,,(212) 475-1251,198
654,LA PASTA PRESTO GRILL INC.,FIGARO BISTRO GRILL,Unenclosed Sidewalk Cafe,1357151,"959 2 AVENUE, NEW YORK, NY 10022",959,2 AVENUE,NEW YORK,NY,10022,Manhattan,,(212) 207-4795,84
115,LA RIPAILLE CORP,LA RIPAILLE RESTAURANT,Unenclosed Sidewalk Cafe,1010686,"605 HUDSON ST, NEW YORK, NY 10014",605,HUDSON ST,NEW YORK,NY,10014,Manhattan,,(212) 255-4406,129
431,LARRY KEVIN K CORP,THE SNUG,Unenclosed Sidewalk Cafe,1277071,"751 9TH AVE, NEW YORK, NY 10019",751,9TH AVE,NEW YORK,NY,10019,Manhattan,,(646) 763-8924,60
388,LASAGNA RESTAURANT INC.,LASAGNA RESTAURANT,Unenclosed Sidewalk Cafe,1249445,"941 2ND AVE, NEW YORK, NY 10022",941,2ND AVE,NEW YORK,NY,10022,Manhattan,,(212) 308-5853,353
447,"LA SCALA RESTAURANT, LLC",FIVE NAPKIN BURGER,Unenclosed Sidewalk Cafe,1277876,"630 9 AVENUE, NEW YORK, NY 10036",630,9 AVENUE,NEW YORK,NY,10036,Manhattan,,(212) 333-23,455
207,"L'ATRE ENTERPRISES, INC",,Unenclosed Sidewalk Cafe,1159486,"314 BLEECKER STREET, NEW YORK, NY 10014",314,BLEECKER STREET,NEW YORK,NY,10014,Manhattan,,(212) 675-9463,64
904,LA VILLETTE LLC,LA VILLETTE,Unenclosed Sidewalk Cafe,1443856,"10 DOWNING ST, NEW YORK, NY 10014",10,DOWNING ST,NEW YORK,NY,10014,Manhattan,,(212) 255-0300,410
986,LBELLA PIZZERIA & RESTAURANT INC,,Enclosed Sidewalk Cafe,1464184,"6926 MAIN ST, QUEENS, NY 11367",6926,MAIN ST,QUEENS,NY,11367,Queens,,(718) 261-0196,508
218,LCN CAFE CORP.,THEATER CAFE,Unenclosed Sidewalk Cafe,1162474,"106-03 METROPOLITAN AVE, QUEENS, NY 11375",106-03,METROPOLITAN AVE,QUEENS,NY,11375,Queens,,(718) 261-0014,528
323,"LEAHLALA, LLC",ABILENE,Unenclosed Sidewalk Cafe,1221041,"442 COURT STREET, BROOKLYN, NY 11231",442,COURT STREET,BROOKLYN,NY,11231,Brooklyn,,(718) 522-6900,351
295,"L.E. GLOBE, LLC",CAFE D' ALSACE,Unenclosed Sidewalk Cafe,1214833,"1695 2ND AVE, NEW YORK, NY 10128",1695,2ND AVE,NEW YORK,NY,10128,Manhattan,A/K/A: 238 E 88TH ST,(212) 722-5133,565
611,LEITRIM PUB INC,DJ REYNOLD'S,Unenclosed Sidewalk Cafe,1347910,"351 W 57TH ST, NEW YORK, NY 10019",351,W 57TH ST,NEW YORK,NY,10019,Manhattan,,(212) 245-2912,136
55,LEKKAS RESTAURANT CORPORATION,GREEK CORNER,Enclosed Sidewalk Cafe,0920314,"322 SEVENTH AVENUE, NEW YORK, NY 10001",322,SEVENTH AVENUE,NEW YORK,NY,10001,Manhattan,,(212) 239-0760,159
669,LE MAGNIFIQUE LLC,,Unenclosed Sidewalk Cafe,1362784,"138-140 EAST 73 STREET, NEW YORK, NY 10022",138-140,EAST 73 STREET,NEW YORK,NY,10022,Manhattan,A.K.A 1022 LEXINGTON AVENUE,(917) 945-3768,253
365,LENNY'S 54TH STREET LLC,,Enclosed Sidewalk Cafe,1233427,"1024 SECOND AVENUE, NEW YORK, NY 10022",1024,SECOND AVENUE,NEW YORK,NY,10022,Manhattan,,(212) 355-5700,418
565,LENNY'S 74TH STREET LLC,LENNY'S,Unenclosed Sidewalk Cafe,1339241,"302 COLUMBUS AVE, NEW YORK, NY 10023",302,COLUMBUS AVE,NEW YORK,NY,10023,Manhattan,,(212) 580-8300,181
370,LENNY'S 77TH STREET LLC,LENNY'S,Unenclosed Sidewalk Cafe,1237547,"1481 2ND AVE, NEW YORK, NY 10075",1481,2ND AVE,NEW YORK,NY,10075,Manhattan,,(212) 760-2700,256
372,LENNY'S 77TH STREET LLC,LENNYS,Enclosed Sidewalk Cafe,1239318,"1481 2ND AVE, NEW YORK, NY 10075",1481,2ND AVE,NEW YORK,NY,10075,Manhattan,,(212) 760-2700,272
189,LENOX ROOM CORP,TBAR STEAK & LOUNGE,Unenclosed Sidewalk Cafe,1136163,"1278 3RD AVE, NEW YORK, NY 10021",1278,3RD AVE,NEW YORK,NY,10021,Manhattan,,(212) 772-0404,85
818,"LETTA #1, LLC.",NICOLETTA,Unenclosed Sidewalk Cafe,1422450,"160 2ND AVE, NEW YORK, NY 10003",160,2ND AVE,NEW YORK,NY,10003,Manhattan,,(347) 854-0150,349
414,LEX90 CORP,CORRADO BAKERY,Unenclosed Sidewalk Cafe,1259291,"1361 LEXINGTON AVE, NEW YORK, NY 10128",1361,LEXINGTON AVE,NEW YORK,NY,10128,Manhattan,,(212) 361-6164,158
496,"LEXINGTON AVENUE BBQ, LLC",,Unenclosed Sidewalk Cafe,1293466,"181 LEXINGTON AVE, NEW YORK, NY 10016",181,LEXINGTON AVE,NEW YORK,NY,10016,Manhattan,,(212) 860-6466,268
477,LIC SEAFOOD INC.,OFF THE HOOK,Unenclosed Sidewalk Cafe,1283835,"3210 36TH AVE, LIC, NY 11106",3210,36TH AVE,LIC,NY,11106,Queens,,(718) 786-6015,123
809,LIGNORANTI LLC,OFICINA LATINA,Unenclosed Sidewalk Cafe,1421348,"24 PRINCE ST, NEW YORK, NY 10012",24,PRINCE ST,NEW YORK,NY,10012,Manhattan,,(646) 381-2555,29
34,LIRA OF NEW YORK INC,LUKE'S BAR & GRILL,Unenclosed Sidewalk Cafe,0882869,"1394 3 AVENUE, NEW YORK, NY 10075",1394,3 AVENUE,NEW YORK,NY,10075,Manhattan,,(212) 249-7070,98
988,LITE BITES ASTORIA INC,LITE BITES CAFE & GRILL,Enclosed Sidewalk Cafe,1464788,"3191 STEINWAY ST, ASTORIA, NY 11103",3191,STEINWAY ST,ASTORIA,NY,11103,Queens,,(718) 728-1133,
319,LITTLE CUPCAKE CORP.,LITTLE CUPCAKE CORP BAKESHOP,Unenclosed Sidewalk Cafe,1220615,"9102 3RD AVE, BROOKLYN, NY 11209",9102,3RD AVE,BROOKLYN,NY,11209,Brooklyn,,(718) 680-4127,123
416,LITTLE MOROCCO RESTAURANT CORP.,,Unenclosed Sidewalk Cafe,1261303,"24-39 STEINWAY ST, ASTORIA, NY 11103",24-39,STEINWAY ST,ASTORIA,NY,11103,Queens,,(718) 204-8118,420
441,LITTLE SIAM CORP,YUM YUM BANGKOK,Unenclosed Sidewalk Cafe,1277774,"658 9TH AVE, NEW YORK, NY 10036",658,9TH AVE,NEW YORK,NY,10036,Manhattan,,(212) 956-0639,219
155,LIVING BREAD LLC,CILANTRO,Unenclosed Sidewalk Cafe,1095967,"1321 1 AVE, NEW YORK, NY 10021",1321,1 AVE,NEW YORK,NY,10021,Manhattan,,(212) 722-4242,360
393,L & J BRAZIL RESTAURANT INC,VIA BRAZIL,Unenclosed Sidewalk Cafe,1251386,"34 W 46TH ST, NEW YORK, NY 10036",34,W 46TH ST,NEW YORK,NY,10036,Manhattan,,(212) 643-9271,127
140,"L&L FOODS OF FIRST AVENUE, LLC",MCDONALD'S RESTAURANT,Enclosed Sidewalk Cafe,1066226,"104 1ST AVE, NEW YORK, NY 10009",104,1ST AVE,NEW YORK,NY,10009,Manhattan,,(203) 656-3661,281
965,LOBEL'S RESTAURANT GROUP LLC,LOBEL'S KITCHEN,Unenclosed Sidewalk Cafe,1460946,"1030 3RD AVE, NEW YORK, NY 10065",1030,3RD AVE,NEW YORK,NY,10065,Manhattan,,(212) 317-0200,268
357,"LOCO 111, INC.",SAN LOCO,Unenclosed Sidewalk Cafe,1229855,"111 STANTON ST, NEW YORK, NY 10002",111,STANTON ST,NEW YORK,NY,10002,Manhattan,,(212) 253-9671,92
482,LOKAL RESTAURANT CORP,LOKAL RESTAURANT,Unenclosed Sidewalk Cafe,1285810,"905 LORIMER STREET, BROOKLYN, NY 11222",905,LORIMER STREET,BROOKLYN,NY,11222,Brooklyn,,(718) 599-7007,401
777,LOS CUATES LLC,ROSARITO FISH SHACK,Unenclosed Sidewalk Cafe,1418335,"168-170 WYTHE AVE, BROOKLYN, NY 11211",168-170,WYTHE AVE,BROOKLYN,NY,11211,Brooklyn,,(631) 424-8480,804
247,LOUYA CORP,JACQUE'S BISTRO,Unenclosed Sidewalk Cafe,1173625,"204-206 EAST   85 STREET, NEW YORK, NY 10028",204-206,EAST   85 STREET,NEW YORK,NY,10028,Manhattan,,(212) 327-2272,260
604,L PLUS L PRODUCTIONS LLC,OFRENDA,Unenclosed Sidewalk Cafe,1347094,"113 7TH AVE S, NEW YORK, NY 10014",113,7TH AVE S,NEW YORK,NY,10014,Manhattan,,(646) 318-1847,207
116,"L. SZECHUAN EAST, LTD",PIG HEAVEN RESTAURANT,Unenclosed Sidewalk Cafe,1013335,"1540 2 AVE, NEW YORK, NY 10028",1540,2 AVE,NEW YORK,NY,10028,Manhattan,,(212) 744-4333,166
15,LU-ANN BAKERY SHOP INC,BRUNO BAKERY        S/C #362,Unenclosed Sidewalk Cafe,0762511,"506 LA GUARDIA PL, NEW YORK, NY 10012",506,LA GUARDIA PL,NEW YORK,NY,10012,Manhattan,,(212) 982-5894,162
353,LUCKY 13 LLC,SCARPETTA,Unenclosed Sidewalk Cafe,1227073,"355 WEST   14 STREET, NEW YORK, NY 10014",355,WEST   14 STREET,NEW YORK,NY,10014,Manhattan,,(212) 691-0555,229
855,LUKES LOBSTER III LLC,LUKE'S LOBSTER,Unenclosed Sidewalk Cafe,1428051,"426 AMSTERDAM AVE, NEW YORK, NY 10024",426,AMSTERDAM AVE,NEW YORK,NY,10024,Manhattan,,(212) 877-8800,92
928,LULU AND PO LLC,LULU & PO,Unenclosed Sidewalk Cafe,1454243,"154 CARLTON AVE, BROOKLYN, NY 11205",154,CARLTON AVE,BROOKLYN,NY,11205,Brooklyn,,(917) 514-8167,140
938,LULU & ME LLC,LULU & ME,Unenclosed Sidewalk Cafe,1455973,"253 5TH AVE, NEW YORK, NY 10016",253,5TH AVE,NEW YORK,NY,10016,Manhattan,,(212) 290-,84
879,LUNDY'S CAFE CORPORATION,,Unenclosed Sidewalk Cafe,1433590,"3156 OCEAN AVENUE, BROOKLYN, NY 11235",3156,OCEAN AVENUE,BROOKLYN,NY,11235,Brooklyn,,(718) 616-9100,1080
146,LUNELLA RISTORANTE INC,LUNELLA RISTORANTE,Unenclosed Sidewalk Cafe,1072629,"173 MULBERRY ST, NEW YORK, NY 10013",173,MULBERRY ST,NEW YORK,NY,10013,Manhattan,,(212) 966-6639,110
548,"LUPE'S EAST L.A. KITCHEN, INC",,Unenclosed Sidewalk Cafe,1321335,"110 SIXTH AVENUE, NEW YORK, NY 10013",110,SIXTH AVENUE,NEW YORK,NY,10013,Manhattan,,(212) 966-1326,200
525,LX AVENUE BAGELS INC.,TAI BAGELS,Unenclosed Sidewalk Cafe,1312021,"1228 LEXINGTON AVE, NEW YORK, NY 10028",1228,LEXINGTON AVE,NEW YORK,NY,10028,Manhattan,,(917) 523-4972,35
264,MACELLERIA RESTAURANT INC,MACELLERIA,Unenclosed Sidewalk Cafe,1188887,"48 GANSEVOORT ST, NEW YORK, NY 10014",48,GANSEVOORT ST,NEW YORK,NY,10014,Manhattan,,(212) 741-2555,179
326,MADIBA CORPORATION,MADIBA,Unenclosed Sidewalk Cafe,1221167,"195 DEKALB AVENUE, BROOKLYN, NY 11205",195,DEKALB AVENUE,BROOKLYN,NY,11205,Brooklyn,,(718) 855-9190,457
624,MADISON ENTERTAINMENT ASSOCIATES LLC.,LAVO,Unenclosed Sidewalk Cafe,1349641,"625 MADISON AVE, NEW YORK, NY 10022",625,MADISON AVE,NEW YORK,NY,10022,Manhattan,,(631) 424-8480,198
